ID,Accident Title,Publication Year,Text,Tags Applied,Country,State_Province,Country_std,State_Province_std,location_name,matched_phrase,lat,lon,climb_tags,climb_primary,Helmet,Rope
467,"Fall on Rock, Climbing Alone and Unroped, No Hard Hat, Exceeding Abilities, Arizona, Bell Rock, North Face",1995.0,"Arizona, Bell Rock, North Face
According to witnesses, the young man (23) was in a hurry to get to the top of this rock and was seen almost “running” up the side toward the Class Five section 100 feet below the top. He fell as he neared the top, the most difficult section, and fell over 75 feet down a sheer cliff. He died of massive head injuries before our team could get to him. All efforts to resuscitate the victim failed. His body was removed by helicopter, using a short haul. (Source: Reed Thorne, Special Operations Captain, Sedonia Fire Department)
Analysis
We do not know whether this person was a climber, but he clearly got himself into a climbing situation rapidly. (Source: Jed Williamson)","No/Little, Deadly, Head / Brain Injury, Unroped , Solo, Climbing Alone, Rushed, No Helmet",US,Arizona,United States,Arizona,,,,,['alpine'],alpine,unknown,unknown
473,"Fall on Rock, Inadequate Protection, Alaska, Talkeetna Mountains, Archangel Valley",1995.0,"Alaska, Talkeetna Mountains, Archangel Valley
On July 1, 1994, Beav Deering and I finally made it up to Archangel Valley on a sunny day for some long awaited climbing. We chose an easier route, Toto (5.7)—on the Diamond Wall, to start off with after being turned away from the Monolith by an angry miner. Except for the shivering cold of the shaded route, everything went well. We spotted a small crag to the north of Archangel Creek getting blasted by the sun so we headed across and up the valley. After scrambling up a boulder field and steep grassy slopes, we came to the base of the crag and found some established face routes. None of the climbs was in the dated guide book of the area, so we picked one that “looked good.” I started up on the lead, clipped an old pin and then a bolt about 20 feet from the ground. The next bolt was up around the arete and out of sight. After a few hard moves and still not at the next clip-in, things were getting desperate, so I started down climbing to let Beav give it a go. In my attempts to down climb, I got stuck and forewarned Beav I was coming off. I briefly eyed my flight path and down I came. The fall was about 15 feet with a bad pendulum that resulted in slamming the inside of my left foot against the arete. I knew it was broken before I stopped swinging, but couldn’t convince Beav until after he lowered me. I showed him how my foot moved like a ball and socket joint. We splinted it with the few items we had and began our self-evac. It took us an hour to travel (hopping through boulder fields and getting piggybacked on the flats) the half mile or so to the truck. The accident occurred at 1900 and we arrived at the hospital in Anchorage about 2230. The X-ray showed a broken fibula just above the ankle, which required surgery and three screws to repair.
Analysis
I am a young climber, climbing for almost three years now, and so I am new to all the information compiled by and for climbers. The first time I read through this publication (ANAM) was after my accident, and I have found its accounts to be very educational, just as the old editions of Snowy Torrents are for backcountry skiers.
Falling goes hand in hand with climbing when one is testing and pushing the limits, and it's those unlucky falls that can turn us into victims. Since I am putting myself into life threatening situations, I am inherently the only one responsible for dealing with any injuries I might incur. Therefore, as a climber, I am obligated to myself and my partners to be properly trained in dealing with wilderness emergencies and to never expect outside assistance in the case of an accident. Both Beav and I have a fair amount of wilderness medicine training (Wilderness First Responder), and this helped us deal with the situation successfully. I’m hoping that people will stop going into the mountains unprepared to deal with the unimaginable disasters that can occur so that in the future we won’t have to pay stiff fees to climb popular mountains, such as now on Denali and Foraker. The big yahoo, party mentality, with planes and choppers on call, spoils it for us poor folk who would like to climb the big peaks as well.
Even though I wasn’t ready to onsight this climb, at least we were ready and able to deal with the consequences. (Source: Cliff Hilpert)
(Editors Note: Correction in the Alaska section of the 1993 ANAM, page 24, line 5: “Australian-Salzburg...” should read “Austrian-Salzburg...”)","No/Little, Serious, Descent, Roped, Sport, Pendulum, Inadequate Protection / Pulled",US,Alaska,United States,Alaska,,,,,"['alpine', 'rock']",alpine,unknown,unknown
485,"Falling Object, California, Yosemite Valley, El Capitan",1995.0,"California, Yosemite Valley, El Capitan
On June 24, 1994, our party began an ascent of the Triple Direct route on El Capitan. That evening, as we bivouacked on Mammoth Terraces, we observed two portaledges set up on the Shield, about 1200 feet above us.
At 2030 we all heard the sound of a falling object. To me it sounded like an incoming mortar round in a war movie. I was lying on my right side inside a sleeping bag at the time. The object, which proved to be a two-liter Pepsi bottle filled with water and covered with duct tape, hit me on the left side near the bottom of my rib cage. The top of the bottle exploded on impact and water sprayed all over the ledge. Although I was in some pain, I felt I was in no immediate danger.
In the morning I still had some bruising and a little pain, but I decided I could continue the climb. Before we left the Terraces, a carabiner, apparently dropped by the same party above, missed us by only 20 feet. We yelled considerably less than nice comments up the wall. Conversation was difficult because of the distance, but they did yell down an apology.
The pain remained mild for the rest of the climb and, with no heroic effort on my part, we reached the summit on June 23. We hiked down to the Valley, enjoyed a celebratory dinner, and I drove home to southern California that night.
Early the following morning I was awakened by severe pain in my abdomen and left shoulder and arm. I was light-headed, weak, and lost consciousness if I tried to walk. When the ambulance got me to the hospital, my systolic blood pressure was down to 80 and the CT scan showed a ruptured spleen. I was wheeled straight to the operating room, where my spleen was removed. By that time I had lost three liters of blood into my abdomen. The surgeon felt that a delay of another 20 minutes would have been fatal.
Had I begun bleeding seriously while on the wall, I would probably be dead today, even with a fast rescue. We can only guess that the wound to my spleen had a chance to clot as I lay quietly in my bag that first night, and that the clot somehow survived the rigors of the next few days. (Source: Richard Oliver)
Analysis
Several climbers have lost their lives, and one is permanently disabled, from rocks knocked off by climbers above. This may be the first really serious injury caused by falling equipment, but the lesson is the same. Its incredible that Oliver is around to tell the tale. (Source: John Dill, NPS Ranger)","Serious, Roped, Trad Climbing, Crowds, Object Dropped/Dislodged",US,California,United States,California,2. Southwest Face | aliases: B. El Capitan|Valley North Side|Yosemite Valley|Yosemite National Park|California,yosemite valley,37.73051,-119.63828,['alpine'],alpine,unknown,unknown
488,"Grand Mal Seizures, Alaska, Mount McKinley",1995.0,"Alaska, Mount McKinley
On May 16, 1994, John Merrigan (43) was climbing Mount McKinley when he began experiencing what appeared to be Grand Mal seizures at 7,800 feet on the Kahiltna Glacier. He was evacuated at 0745 on May 17 by the Alaska Air National Guard helicopter and transported to Providence Hospital in Anchorage.
Analysis
John Merrigan's physician approved his climb on Mount McKinley and his previous medical condition was made known to his guides. Any prior condition would have been difficult to diagnose. Upon his return, Merrigan was given a clean bill of health. (Source: Roger Robinson, Mountaineering Ranger, Denali National Park)
(Editor’s Note: Persons with a history of such conditions as seizures and diabetes, and who are on medications, need to be aware that changes in levels of physical activity and high altitude can have an unstabilizing effect.)","Serious, Alpine/Mountaineering, Non-Ascent Illness",US,Alaska,United States,Alaska,,,,,['alpine'],alpine,unknown,unknown
489,"Hypothermia, Dehydration, Weather, Alaska, Mount McKinley",1995.0,"Alaska, Mount McKinley
On May 18,1994, Paul Laeremans (39) and Ingrid Baeyens (38) of the German AMICAL expedition, along with other members of their expedition, began descending the West Buttress route from 14,300 feet. Weather conditions were poor, with high winds and sub-zero temperatures. As the group descended around Windy Corner at 13,300 feet, poor visibility and whiteout conditions developed.
At 1700 and 12,500 feet, the group was unable to continue and began digging a snow cave to provide shelter from the weather. Laeremans and Baeyens were extremely fatigued and cold, and got into their sleeping bags, which became wet from blowing and drifting snow. The remainder of the group continued digging through the night, finishing the snow cave by 1000 on May 19. By this time Laeremans and Baeyens were shivering and becoming hypothermic.
On May 19 at 1245, the AMICAL expedition contacted Kahiltna basecamp and reported two hypothermic persons and requested assistance. At 1530 NPS volunteers Colin Grissom and Craig Leuben descended from the NPS 14,300 foot camp to the AMICAL camp. At 1720 Grissom reported two hypothermic patients and requested a helicopter evacuation. The NPS LAMA helicopter was in the area working on another rescue mission. Laeremans and Baeyens were helicoptered out at 1742. At basecamp Laeremans and Baeyens were assessed by NPS volunteers Dr. John Mullen and Jon Tierney. They were mildly hypothermic and were rewarmed in the basecamp weatherport.
At 1807 Laeremans and Baeyens were flown to Talkeetna in a fixed wing aircraft by pilot Doug Geeting at their own expense. In Talkeetna, Laeremans and Baeyens were treated and released by Talkeetna Ambulance Service.
Analysis
The AMICAL expedition began an unauthorized commercially-guided expedition. The expeditions guide, Rainer Bolesch, was not permitted to enter Denali National Park. The remaining 14 members, all experienced mountaineers, continued with the climb. Laeremans and Baeyens both had extensive mountaineering experience in the Himalayas and the Alps. Whether or not the presence of the guide would have prevented the problems that the AMICAL expedition encountered is uncertain. Certainly, one guide has very limited effectiveness in managing activities and insuring safety in a group of 14 climbers in the Denali environment. The maximum client to guide ratio allowed for the authorized guided trips on Denali is four to one.
Laeremans and Baeyens reportedly did not eat and drink well for five days prior to this incident. An adequate high carbohydrate diet and high fluid intake are essential for combating the effects of severe cold and extreme weather on Denali.
The AMICAL expedition began their descent from 14,300 feet in very poor weather conditions. The Windy Corner area is notorious for its extreme conditions. It is advisable to wait for weather conditions to moderate before attempting to climb through this area of the route.
Fortunately, the group recognized the potentially serious condition of Laeremans and Baeyens, and took action to find shelter in a snow cave. (Source: Jim Phillips, Mountaineering Ranger, Denali National Park)","Experienced, Minor, Descent, Alpine/Mountaineering, Exposure, Visibility, Severe Weather, Fatigue",US,Alaska,United States,Alaska,,,,,['alpine'],alpine,unknown,unknown
511,"Fall on Rock, Bouldering Alone, No Spotter, Colorado, Rocky Mountain National Park, Hallett Creek",1995.0,"Colorado, Rocky Mountain National Park, Hallett Creek
On July 22, 1994, Debbie Gruneberg (19) was bouldering near the July campsite by Hallett Creek on the North Inlet Trail. She slipped and fell 20 feet, fractured her nose, a sinus, C-l and C-2 vertebrae, and also sustained internal injuries. She was carried out by the Rocky Mountain National Park SAR Team by litter with scree evac techniques, and then was flown out by helicopter.
Analysis
Gruneberg was a YMCA camp counselor chaperoning a large group of youths. Her group must be complimented for initiating the proper response for these injuries. Instead of moving her and causing possible quadriplegia, according to the flight nurse, they sent runners eleven miles to the trailhead and had the professional rescue apply full spinal precautions (backboard, cervical collar, etc.).
The standard practice in bouldering, except for the most experienced, is to have at least one spotter, and to climb no more than six or seven feet off the ground. (Source: Jim Detterline, Longs Peak Supervisory Climbing Ranger, and Jed Williamson)","Serious, Head / Brain Injury, Unroped , Solo, Climbing Alone, Bouldering",US,Colorado,United States,Colorado,,,,,"['alpine', 'rock']",alpine,unknown,unknown
512,"Fall on Rock, Climbing Alone and Unroped, No Hard Hat, New Hampshire, Rattlesnake Mountain",1995.0,"New Hampshire, Rattlesnake Mountain
On March 16, 1994, Stephen Williams (27) fell 90 feet from a climb on Rattlesnake Mountain, near Rumney, fracturing his pelvis and suffering other injuries that were not life-threatening.
Analysis
This is a popular climbing area in New Hampshire. There are no additional details, but it is interesting to note what good luck this climber had. He was rescued and at the roadhead within two hours.","Serious, Unroped , Solo, Climbing Alone, No Helmet",US,New Hampshire,United States,New Hampshire,,,,,['alpine'],alpine,unknown,unknown
530,"Fall on Rock, Weather, New Hampshire, Rattlesnake Mountain",1995.0,"New Hampshire, Rattlesnake Mountain
On September 17, 1994, Leon Kaatz fell down a wet rock slab while trying to set up a handline for friends with whom he was hiking. Kaatz is a climber, and this hiking situation called for climbing skill because of the wetness of the rock slab. Fortunately for him, he landed next to a rock climbing class from the University of New Hampshire. Most of them were EMT or Wilderness EMT trained. The class took over the responsibility for the evacuation and carry-out.
The students were pleased—and somewhat surprised—to find out that their training actually worked when put into practice. Their teacher, Dr. Michael Gass, said, “Their perspective on life is service to others. Action personifies the perspective the students have. I admire and respect them for that.”
Kaatz, who came out of the accident with a fractured elbow and many cuts and scratches, is an experienced climber. In a letter of thanks to Gass’ class, Kaatz said: “I have done much climbing in my days and I have participated before in litter rescues. This is the first time, however, I have ever participated in a litter rescue from the reclining position.” (Source: From a report and letter submitted by Michael Gass)","Experienced, Serious, Severe Weather",US,New Hampshire,United States,New Hampshire,,,,,"['alpine', 'rock']",alpine,unknown,unknown
534,"Fall on Snow, Inadequate Equipment, Wyoming, Grand Teton National Park, Paintbrush Divide",1995.0,"Wyoming, Grand Teton National Park, Paintbrush Divide
On the afternoon of June 7, 1994, David Turk and Dan Turk (25) were traversing a steep snow couloir near Paintbrush Divide when Dan Turk slipped and fell approximately 300 feet down steep snow and rock. Turk’s fall was stopped when he wrapped a small tree just prior to launching over a 30 foot cliff. Injuries included an open fracture to the lower leg and multiple deep lacerations to the head, lower back (with potential spinal injury), and legs. Rangers Jim Springer, Renny Jackson, and Mark Magnuson responded to the area, descended to Turk’s position, and stabilized his injuries. Turk was evacuated from the scene by helicopter shorthaul just prior to an approaching storm.
Analysis
The Turks were attempting to reach Paintbrush Divide at the 10,700 foot elevation. In spite of a low snowpack this route required crossing several steep snowfields, typical of early season high country travel in the Tetons. The Turks were not equipped with ice axes. Had a rapid rescue response not occurred, limited warm clothing may have added yet another twist to their misfortune with a storm that dropped up to eight inches of snow late that afternoon.
(Editor’s Note: While this was a hiking accident, it is included here because of the popularity of this particular route, and the need to call attention to the fact that snow is often encountered on it—even in July and on occasion in August.)","Serious, Alpine/Mountaineering, Poor Cond/Seasonal Risk, Inadequate Equipment",US,Wyoming,United States,Wyoming,Mount Moran | aliases: Grand Teton National Park|Wyoming,grand teton national park,43.835,-110.776,['alpine'],alpine,unknown,unknown
535,"Fall on Snow, Inadequate Equipment—No Ice Axe, Poor Position—Attempted Short-Cut",1995.0,"Oregon, Mount Jefferson, Southwest Ridge
On August 6, 1994, Gabriella Klassen (43), along with three others in her party, was descending the Southwest ridge after having climbed to Red Saddle at 10,000 feet. At 1530 the party stopped at the 8,700 foot level when Ms. Klassen decided to take a “short-cut” across a 35 degree snowfield. While descending, she slipped and slid backwards down the snow slope 40 feet, striking her back on a rock. Ms. Klassen was stabilized by members of her party and an Outward Bound group who happened by. She was reached by rescuers the next morning and helicoptered off the mountain. She has since recovered from her injuries. (Source: Jeremy Adolf and Bob Freund, Corvalis Mountain Rescue)","Serious, Descent, Alpine/Mountaineering, Poor Position, Inadequate Equipment",US,Oregon,United States,Oregon,,,,,['alpine'],alpine,unknown,unknown
536,"Fall on Snow, Unable to Self-Arrest, Inadequate Equipment—No Ice Axe, Wyoming, Grand Teton National Park, Garnet Canyon",1995.0,"Wyoming, Grand Teton National Park, Garnet Canyon
On June 11, 1994, Artur Kruk (31) and Iri Krol (33) were descending steep snow near Spalding Falls when Krol slipped and fell approximately 100 feet, impacting rocks below. Krol sustained multiple injuries in the fall including a fractured ankle and calcaneus, and compression fractures to the lumbar vertebrae. Krol’s injuries were stabilized by Jenny Lake Rangers and he was evacuated from the scene by helicopter shorthaul.
Analysis
During his descent, Krol was using ski poles rather than his ice axe. With the use of the axe, it’s possible that a self-arrest may have prevented the accident. While ski poles can greatly aid early season travel, they are no substitute for an ice axe on steep, hard snow— unless they are equipped with a handle axe made for this reason.","Serious, Descent, Alpine/Mountaineering, Inadequate Equipment",US,Wyoming,United States,Wyoming,Mount Moran | aliases: Grand Teton National Park|Wyoming,grand teton national park,43.835,-110.776,[],unknown,unknown,unknown
537,"Fall on Snow, Unable to Self-Arrest, Poor Route Selection, Haste, Wyoming, Grand Teton National Park, Mount Teewinot",1995.0,"Wyoming, Grand Teton National Park, Mount Teewinot
On the afternoon of May 14, 1994, Arlo Morrill (51), Steve Olsen (45), and Terri Buceambuso were descending the east face of Mount Teewinot after a successful morning ascent. During the descent the first member of the party to traverse the narrow couloir, Buceambuso, slipped and fell approximately eight feet, pulling with him the fresh snow and exposing an icy layer below. These conditions were communicated to Olsen and Morrill above, prompting Olsen to select a higher route across the couloir. Morrill elected to continue behind Buceambuso. A short distance below the summit notch Morrill slipped while traversing this snow-filled couloir which extends down the east face. Attempts to self-arrest with his ice axe were unsuccessful resulting in a fatal fall of approximately 2,000 feet.
Analysis
Morrill was described by his companions as an experienced mountaineer who was climbing a route well within his range of skill and capability. A week prior to the climb a series of storms had dropped up to ten inches of fresh snow on the mountain, a deposit now resting on an older snow surface influenced by warming spring conditions.
During a follow-up interview with Olsen, he stated that the group was anxious to get off the mountain and was descending accordingly. He offered speculation that this may have been a contributing factor to the accident. He also questioned, in hindsight, why they had not shared a more serious discussion after Buceambuso’s fall, such as considering a traverse like the one Olsen opted for, and/or stopping to put on crampons. After Morrill’s fall, Olsen and Buceambuso continued their descent with crampons.
The use of crampons, or sometimes even chopping a single step, may make the difference. As the late Leigh Ortenberger noted in his 1965 edition of A Climber’s Guide to the Teton Range, “Many of the climbing accidents in the Park have occurred on the snowfields of this route.” With the passing of 30 years, this continues to hold true. It should also be noted that unarrested falls on snow and ice continue to be the leading cause of serious injury and death in the Teton Range.","Experienced, Deadly, Descent, Unroped , Alpine/Mountaineering, Off-route",US,Wyoming,United States,Wyoming,Mount Moran | aliases: Grand Teton National Park|Wyoming,grand teton national park,43.835,-110.776,"['alpine', 'rock']",alpine,unknown,unknown
539,"Fall/Slip on Ice, Unable to Self-Arrest, No Hard Hat, Oregon, Mount Hood, Southside Route",1995.0,"Oregon, Mount Hood, Southside Route
On January 17, 1994, Kurt Pothast (20), Mike Bell (19), David Pardue (30), Tim Park (17), and Ron Hatfield (17) were climbing Southside Route on Mount Hood. It was a very icy day. Warm days and cold nights caused water ice to form. Half of the group had reached Carter Rock when Tim Park tried to get cover from the wind behind a rock and lost footing and started sliding toward the WY East headwall. David Pardue tried to grab him and was thrown down and tried to self-arrest, but because of the hard ice the pick only went in 1/4 inch and moderately slowed him down.
Both Park and Pardue slid over 1,000 vertical feet to a runout area above White River headwall. Kurt Pothast and Ron Hatfield then left down the ridgeline to below where Park and Pardue were where it was safe to travel onto the runout area above the White River headwall. On the way down Mike Bell joined the party. Pothast was the first to reach the critically injured Park, who had multiple facial and scalp lacerations and unknown internal injuries. Pardue was only suffering from a cut head and was very sore. Bell was second on scene because of a fall on the “safe” slope which resulted in his having to be extricated by helicopter because of a severely sprained ankle.
Through hand signals from ridge to ridge, Pothast communicated to other members of the party that there were two injured and they needed medical attention. When Bell arrived he said he fell, but was all right. Both Bell and Pothast, who is an Oregon EMT, got Park into a bivvy sack, and with the help of Ron Hatfield, held Park down, for he was trying to thrash about and get up. This lasted until Park, Pardue, and Bell were evacuated by the 304th Air Rescue Division.
Analysis
The total size of this group was 15 people. It should definitely have been smaller, and helmets should have been put on at a lower elevation.
The possibility of roping up was discussed and thrown out because of the fact that there was no way to stop on the ice, so instead of two injuries, there could have been three or four. The only other comment I have is that when a terrible accident happens, especially to a large group of people, it is important to be debriefed by trained personnel. We all did and it helped the recovery process incredibly. (Source: Kurt Pothast) (Editor’s Note: This was one of several “unable to self-arrest” situations on Mount Hood. In this case, it was because of icy conditions. In other cases, it was because of inexperience. One of the falls was caused by soft snow balling up in crampons. For other examples, read on.)","No/Little, Serious, Head / Brain Injury, Alpine/Mountaineering, Off-route, No Helmet, Large Group",US,Oregon,United States,Oregon,,,,,['alpine'],alpine,unknown,unknown
542,"Falling Rock, No Hard Hat, Colorado, Eldorado Canyon State Park, Red Garden Wall",1995.0,"Colorado, Eldorado Canyon State Park, Red Garden Wall
On June 12, 1994, a climber (22) was top-roping on the Red Garden Wall when he loosened a six inch rock, which then hit him in the head. He was lowered to the ground and taken to his car by friends. He controlled the bleeding himself, using a 4 x 4 bandage and direct pressure. He refused an ambulance. However, he could not find his car keys, so a ranger took him to Boulder Community Hospital. (Source: Steve Muelhauser, Park Ranger)","Serious, Roped, Top-Rope, No Helmet, Object Dropped/Dislodged",US,Colorado,United States,Colorado,Redgarden - Roof Routes | aliases: Redgarden Wall|Eldorado Canyon State Park|Boulder|Colorado,eldorado canyon state park,39.93112,-105.2846,['rock'],rock,unknown,unknown
543,"Falling Rock, No Hard Hat, New Hampshire, Cannon Cliff",1995.0,"New Hampshire, Cannon Cliff
On October 14, 1994, while ascending the talus slope below Cannon Cliff, a large section of rock (est. 100 feet across) fell off the cliff high above us. The rock broke up as it fell and swept down the talus slope over our position. (The victim (52) suffered a fractured arm and head injuries.)
Analysis
Although this type of accident probably cannot be prevented, wearing your helmet even when you are quite far from the cliff can’t hurt. (Source: Robert Garrison)","Serious, Head / Brain Injury, Natural Rockfall, No Helmet",US,New Hampshire,United States,New Hampshire,,,,,[],unknown,unknown,unknown
545,"Hypothermia, Frostbite, Exposure, Inadequate Clothing and Equipment, Failure to Turn Back, Party Separated, Exceeding Abilities—Inexperience, Weather, New Hampshire, Mount Jefferson and Mount Washington 
",1995.0,"New Hampshire, Mount Jefferson and Mount Washington
On January 14, 1994, Derek Tinkham (20) and Jeremy Haas (20), both students at the University of New Hampshire, set out for a planned traverse of the Presidential Range. They camped, actually a bivouac, as they had no tent, the first night, and continued up the next day, Saturday, in extreme cold weather and wind. High on Mount Jefferson, Haas left Tinkham, who was suffering from hypothermia, in a sleeping bag. He took his mittens off to do this, and lost them in the wind. Haas continued on to the summit of
Mount Washington, arriving there after three or four hours of hiking in severe wind and cold, with his frozen hands tucked in his armpits. Fortunately for him, people in the observatory heard him knocking on the door.
He was treated as best they could for severe frostbite on his face and hands. He was then evacuated and hospitalized. Rescuers found Tinkham's body the following day.
Analysis
This brief account of an accident that caused great grief to the friends and family of Derek Tinkham, great difficulty for all the search and rescue personnel, and great media attention, captures the essential facts of the incident. There are, of course, the causes to be discussed.
The weather forecast a week in advance of the trip called for extreme cold and high winds. The temperature on the summit of Mount Washington the night Jeremy Haas arrived there was -42° F, and the winds were gusting up to 100 mph. Both young men were inadequately clothed for the conditions, Tinkham more so than Haas. On their way up, they passed four different trail heads which lead about a mile and a half to the Gray Knob cabin, where there was a caretaker, a radio, and heat. They had planned, apparently, to spend the night at Sphinx Col.
One could argue that they never should have started out in the first place, especially given the weather and the inadequacy of their clothing and equipment. It is clear that they should have turned back, even before they reached timberline. Rather than turn back when Tinkham could no longer go on, Haas chose to put him in a sleeping bag and go on to the summit of Mount Washington. For everyone from classmates to the rescue team, the two most difficult issues are why they did not turn back earlier, and why Haas did not attempt to get Tinkham back down. The only clue we have for the latter is from an interview with one newspaper, in which Haas said that it was not until just before the peak of Mount Jefferson that Tinkham showed any sign of fatigue. “To turn around would have led us directly into the wind, so we had to keep going forward.” He said that it was on the other side of the peak that Tinkham's fatigue and the 100 mph gusts of wind got the best of him. “The two of us were spinning like tops.” Once they took shelter behind a wall of rocks, Haas said that Tinkham went quickly into a state where he could no longer take care of himself and had lost all physical and mental will to descend.
When rescuers found Tinkham, the next day, he was only half in his sleeping bag, parka not fully zipped, wearing a lightweight hat and gloves.
A February 4, 1994, editorial in the UNH campus newspaper, The New Hampshire, ends with this statement: “The truth is that both Haas and Tinkham were planning the trip since October, both knew the risks, and both were responsible for their actions. The two tragedies happened. An innocent life was lost, and a hero was blamed.”
As editor of ANAM, and as a former president of the New Hampshire Outing Club while at UNH myself, I felt compelled to respond, and here is the essence of my letter in response to the editor:
“We have a duty to Jeremy Haas. We must be compassionate and help him through this period of grief. We must help the healing process that will serve to bring him back together with his peers, allow him to accept the reality of what has happened—and of his part in it, and to move forward with his life. And therefore, we must also be honest with him—and with each other.
“For the past 20 years, I have been compiling and editing Accidents in North American Mountaineering, an annual publication of the American Alpine Club. Each narrative begins with a headline of key words describing the cause. When I write the report on this accident, the headline will include Hypothermia, Frostbite, Exposure, Inadequate Clothing and Equipment, Failure to Turn Back, Exceeding Abilities—Inexperience, Weather. Following the description, there will be an Analysis. In it there will be no blame, but rather, a description of the kinds of clothing and equipment needed for such a venture, the turnaround possibilities, and what kinds of things might be done under the circumstances these young men were exposed to.
“Though this was indeed a bold exploit, it was by any standard ill-advised, and therefore we should not call Jeremy a hero. Rather, he is a survivor of a very traumatic event. We must forgive in areas where we may find it difficult to do so and learn from the lessons that will continue to unfold.” (Source: Jed Williamson, and a number of reports and newspaper articles, as well as interviews and discussions with key people)","No/Little, Serious, Alpine/Mountaineering, Exposure, Severe Weather, Party Separated, Fatigue, Inadequate Equipment",US,New Hampshire,United States,New Hampshire,,,,,"['alpine', 'rock']",alpine,unknown,unknown
548,"Loss of Control—Voluntary Glissade, Poor Position, No Hard Hat, Exceeding Abilities, Oregon, Mount Hood, Southside Route",1995.0,"Oregon, Mount Hood, Southside Route
On June 12, 1994, Paul Luty (39) was descending the south side (Hogsback) route, when he lost control during glissade and slid/fell about 700 vertical feet, impacting several large rocks and stopping on the upper White River Glacier at 9,100 feet. A joint agency rescue team (USFS, Hood River Crag Rats, AMR Ambulance, Nordic Ski Patrol) stabilized the subject, and raised him several hundred feet off the glacier. A snowcat from the ski area transported the subject to an ambulance at the ski lodge.
Analysis
Glissading is a safe method of descent under the following conditions: a) climbers are experienced in the technique; b) climbers are adept at ice axe self-arrest; c) the glissade route has been previously scouted and surface conditions of snow/ice are known; d) there are no hazards threatening the route; e) the runout along the glissade route is safe; and f) the slope is not subject to avalanche or snow slides. (Source: Jeff Sheetz, Portland Mountain Rescue)","No/Little, Descent, Unroped , Alpine/Mountaineering, Glissading, Poor Position, Off-route, No Helmet",US,Oregon,United States,Oregon,,,,,['alpine'],alpine,unknown,unknown
553,"Stranded, Inadequate Knowledge of Route, Wyoming, Grand Teton National Park, Grand Teton",1995.0,"Wyoming, Grand Teton National Park, Grand Teton
On the evening of June 21, 1994, the Teton County Sheriff’s Communications Center forwarded a 911 call to Ranger Renny Jackson at his local residence. The call was placed by three climbers on the Upper Exum Ridge using their cellular phone. With inclement weather and darkness approaching, the climbers were requesting route information. “Should we go up or should we go down?” Unable to ascertain their exact position on the ridge, and the climbers didn’t know, Ranger Jackson offered his best advice. The climbers returned safely, grateful for the information and grateful for their cellular phone.","Alpine/Mountaineering, Off-route, Late in Day, Stranded / Lost / Overdue",US,Wyoming,United States,Wyoming,Mount Moran | aliases: Grand Teton National Park|Wyoming,grand teton national park,43.835,-110.776,['alpine'],alpine,unknown,unknown
560,"Fall on Rock, Protection Pulled Out, Inadequate Protection, Wyoming, Grand Teton National Park, Irene's Arete",1995.0,"Wyoming, Grand Teton National Park, Irene’s Arete
In July of 1994, Scott Putnam and I climbed Irene’s Arete (5.8) on Disappointment Peak in Grand Teton National Park, Wyoming. We climbed the first five pitches without incident, following the stunning arete to the base of the last pitch. Here the climber is presented with three options, the most difficult being a 5.10a direct finish. I felt I was climbing well and, encouraged by a comment in the guide book that the pitch was well protected, decided to try the 5.10 finish.
After stemming across an initial gap, I found myself standing on a small ledge, underclinging a large flake for balance. I placed a pink Tri-Cam (#1 size) in a parallel quartz-like slot, set it firmly and moved left. After another eight feet, I placed an iffy #0 Flexible Friend in another quartz-like slot. Still moving left, the climbing became more difficult, and after several minutes of searching for holds, bemoaning my predicament, and warning Scott, I fell. Both pieces pulled out and I ricocheted down into the gap over which I had stemmed. The rope caught me after about a 20 foot fall. I sustained a major cut in my left calf, sprained my hand, bruised my ribs and suffered other minor abrasions. After lowering me down to a ledge, we climbed the 5.6 exit, followed the traditional descent, hiked five miles back to our car and went to the hospital for treatment.
Analysis
I underestimated the difficulty of the pitch, based upon experience climbing 5.10 at other locations. I did not find the pitch easy to protect, something for which I blame myself, not the guide book.
After examining the pieces which pulled, the aluminum had deformed on the small cams of the Friend. I think the greasy nature of the quartz slots that held my placements, in addition to the sideways force that my fall placed on the pieces, aided in their coming out. In retrospect, I should have placed a piece under the flake I was underclinging, giving up a few feet of height for a more solid and less slippery placement.
Although we were able to self-rescue, I was lucky to have not paid a bigger price for falling so far from help. If I had hit my head, getting out of the situation would have been far more serious. In the future, I will be more conservative about the places I choose to “push my limits.” (Source: Alex Miller)","Serious, Roped, Trad Climbing, Inadequate Protection / Pulled",US,Wyoming,United States,Wyoming,Mount Moran | aliases: Grand Teton National Park|Wyoming,grand teton national park,43.835,-110.776,"['alpine', 'rock']",alpine,unknown,unknown
